Epoch male_err fem_err total_errMSETrain MSETest
417	38.4	171.20000000	209.60000000	.13246850	.19164750
418	56.4	138.60000000	195.00000000	.14548590	.19700270
416	26.0	170.90000000	196.90000000	.13046470	.19218890
419	29.3	168.00000000	197.30000000	.12331040	.20068330
420	55.0	147.90000000	202.90000000	.15304880	.19985460
421	53.2	150.60000000	203.80000000	.15199710	.19559570
423	22.4	181.10000000	203.50000000	.12158750	.19492630
425	59.8	146.50000000	206.30000000	.15412310	.19042890
422	20.7	196.30000000	217.00000000	.11071990	.19929670
424	70.8	148.70000000	219.50000000	.14062520	.19758950
426	62.2	145.70000000	207.90000000	.14541240	.19526930
430	20.9	193.00000000	213.90000000	.11753980	.19666950
429	22.3	194.60000000	216.90000000	.11046280	.19669270
427	39.6	165.70000000	205.30000000	.13651650	.19681970
428	23.0	192.60000000	215.60000000	.12419400	.19490820
431	31.4	167.50000000	198.90000000	.12239600	.19042500
432	26.0	183.00000000	209.00000000	.11652310	.19741430
434	16.4	196.30000000	212.70000000	.11481730	.19867380
435	36.3	167.60000000	203.90000000	.12265140	.19904850
433	37.4	181.10000000	218.50000000	.12433470	.19852440
438	33.9	163.10000000	197.00000000	.12979290	.20084410
437	68.5	158.90000000	227.40000000	.13520660	.19600490
436	36.7	176.90000000	213.60000000	.12784430	.19507460
439	28.9	191.80000000	220.70000000	.13689180	.19588820
440	24.5	174.10000000	198.60000000	.11256300	.20113640
443	17.8	195.20000000	213.00000000	.10736190	.19986360
441	17.8	188.80000000	206.60000000	.11129730	.19762680
442	13.0	213.00000000	226.00000000	.10614470	.19637980
444	26.7	174.40000000	201.10000000	.11384620	.20092260
445	30.3	176.10000000	206.40000000	.12166960	.19334400
447	68.3	162.90000000	231.20000000	.14541960	.19526590
446	16.3	215.20000000	231.50000000	.10397960	.19874060
450	31.8	163.90000000	195.70000000	.12149680	.19536970
448	24.5	186.40000000	210.90000000	.11322370	.20178460
449	21.5	203.70000000	225.20000000	.10926840	.19802750
453	15.2	191.90000000	207.10000000	.10325950	.20056700
454	34.1	176.30000000	210.40000000	.12933990	.19842120
451	41.3	178.50000000	219.80000000	.11899600	.19902750
452	26.9	172.50000000	199.40000000	.11942670	.19789810
455	20.4	195.30000000	215.70000000	.11644800	.19350360
456	26.9	190.30000000	217.20000000	.12143330	.19773820
459	57.8	163.90000000	221.70000000	.13267750	.19295880
458	18.6	191.20000000	209.80000000	.11101060	.19424480
457	15.6	208.20000000	223.80000000	.10519630	.19826110
460	23.2	189.70000000	212.90000000	.11838840	.20040690
461	111.1	182.10000000	293.20000000	.14468130	.20852260
463	50.2	168.90000000	219.10000000	.13506650	.19906440
465	54.7	175.70000000	230.40000000	.13117210	.19326910
462	38.5	161.60000000	200.10000000	.12774560	.19822950
464	20.0	187.90000000	207.90000000	.12447310	.19190630
467	25.4	189.90000000	215.30000000	.11885600	.19631000
470	23.2	186.20000000	209.40000000	.11151140	.19481590
466	80.4	145.80000000	226.20000000	.15560290	.18905140
468	115.1	171.20000000	286.30000000	.13846710	.19665600
469	33.0	172.00000000	205.00000000	.12516420	.20029730
471	41.1	192.30000000	233.40000000	.11692790	.19592890
472	36.2	190.40000000	226.60000000	.12027410	.19685890
473	16.4	215.70000000	232.10000000	.11352070	.19810120
475	22.5	183.90000000	206.40000000	.11500370	.19518530
474	40.1	182.40000000	222.50000000	.13210110	.19505200
